time,Virginia,California,Florida,New York,Alaska,Texas,North Carolina,Michigan,Rhode Island,New Hampshire,New Jersey,Illinois,the District of Columbia,Georgia,Alabama,Arizona,Washington,Hawaii,Massachusetts,Arkansas,Colorado,Nevada,Tennessee,South Carolina,Maryland,Minnesota,Wisconsin,Nebraska,Utah,Oregon,Iowa,Vermont,Connecticut,Oklahoma,Kentucky,Missouri,Idaho,Ohio,Indiana,Wyoming,New Mexico,West Virginia,Kansas,South Dakota,Maine,Mississippi,Pennsylvania,North Dakota,Montana,Delaware,Louisiana
5/1/2010,218993.2441,308012.6358,147831.5793,263421.0083,241330.7665,137324.4171,157596.1571,100496.2078,230548.1797,211850.9071,303599.8505,164948.3604,360584.8279,136034.3396,124504.372,159180.776,259788.9076,413565.8318,306166.7024,116871.1524,220216.2791,149088.8481,137166.6636,145840.3165,259921.4731,173708.2708,160310.9708,129179.1062,207469.151,225194.8552,119973.1747,208156.3081,258022.7368,110564.0908,107046.7929,129404.9477,162032.8667,117781.8844,114147.4805,199007.144,175707.1885,100389.8695,118208.0524,143551.6113,182560.2342,111964.2805,161667.3936,156746.4625,187767.1728,238828.7348,152694.9276
6/1/2010,219018.8143,307947.7543,147132.9147,263987.2116,241589.4107,137369.5148,157462.5774,100696.3859,230245.0376,211528.8209,303137.7688,165250.7135,364064.6313,135740.944,124057.37,158382.247,259445.6798,415606.3244,306761.4149,116877.592,219579.7191,148431.8211,137146.269,145704.6589,259892.8442,173699.2743,160174.9942,129283.6118,206652.4149,224028.2905,119956.3879,208173.5411,258530.7247,110690.2062,107069.0009,129315.122,160813.7564,117726.7298,114222.2221,199369.4229,174738.5548,100649.0017,118346.7953,143729.5745,182532.503,111767.8507,161721.1419,156951.7437,187739.8389,238620.3929,152823.7523
7/1/2010,218466.5855,306811.7472,146164.6381,264349.6107,241762.0426,137126.0589,157051.8469,100626.9355,230115.2481,211446.5526,302318.1465,164070.0778,366021.1873,135025.6371,123475.8044,156489.6391,257937.39,416957.4338,306603.7298,116704.2136,218692.9068,147808.1268,137000.7436,145349.6037,259410.1833,173319.2997,159721.1758,128713.5274,205202.2551,222581.8027,119818.6814,208402.0016,258273.5218,110567.3551,106981.1812,128937.6213,159157.2886,117475.7888,114163.8244,199469.0348,173677.4773,100841.32,118273.1928,143829.4798,181723.539,111471.4494,161474.7202,157497.8972,187591.2379,238252.0505,152797.5738
8/1/2010,217567.9358,304871.28,144955.4887,264261.9977,241938.3881,136655.8435,156466.2496,100315.073,229901.7653,211467.3762,301056.6016,163026.5697,366776.9632,133998.0165,122836.4985,154752.0398,255554.707,418220.1648,305965.6642,116464.4974,217685.81,147059.5872,136723.8946,144856.0294,258059.9395,172317.9506,158763.8203,127886.2378,203262.5875,220900.4165,119590.9734,208700.8683,257526.8808,110328.2862,106831.5748,128338.8682,157351.5729,117101.8174,113983.5325,199233.4654,172580.5091,101068.254,117927.1022,143889.4856,180693.0604,111092.3484,161006.5952,158143.3118,187259.7992,237333.5786,152682.417
9/1/2010,216597.1985,302891.3931,143635.5322,263714.0134,241954.6649,136098.8725,155794.8012,99706.77307,228993.0295,211659.8064,299343.9976,161377.8503,365909.3319,132627.9784,122251.2589,152595.4602,253158.7113,418760.1056,304437.7163,116059.8387,216632.6774,145889.849,136348.0395,144225.7759,256182.145,170857.4444,157415.3624,126973.9286,201584.1285,218829.2031,119296.5853,208858.8713,256289.9384,110017.8574,106689.3468,127599.6511,155463.8415,116604.751,113604.8118,198862.1695,171537.0286,100937.566,117342.4275,143846.8181,179903.6015,110618.0954,160309.2868,158927.7078,186956.4275,236154.1568,152563.3623
10/1/2010,215718.4184,300767.2406,142255.1195,262723.6719,241722.5491,135538.4564,155129.8121,99001.73684,227649.1827,211434.8304,297329.6214,160039.718,364711.6549,131311.426,121778.5966,150865.2292,250642.5892,419139.9951,302716.4667,115634.5935,215647.5701,144768.5982,135883.5496,143535.5292,254206.4787,169193.8798,155995.1803,126164.5593,200055.1373,216766.7859,118931.6138,209012.3563,254416.2964,109616.3727,106539.2129,126762.9167,153586.0053,116047.1933,113147.8329,198605.2224,170050.3732,100612.3179,116820.3006,143807.7312,179110.7845,110116.3578,159485.9189,159472.5602,186584.1576,234489.2792,152464.3133
11/1/2010,214837.5583,298885.709,140857.1989,261687.4063,241145.162,134957.084,154449.0041,98158.27257,226227.3143,210711.1688,295355.3499,158213.3009,362586.2411,129959.1882,121229.4061,148966.1315,248259.9597,420458.8176,301087.9778,115100.6635,214739.1947,144076.1948,135395.3381,142852.186,252210.5745,167655.5626,154632.0437,125415.8159,198415.0317,214913.4362,118566.5948,209166.156,252080.5215,109054.4359,106252.2104,125894.4199,151599.2695,115391.494,112626.6625,198254.3963,168401.4994,100141.9993,116321.175,143758.7356,178243.488,109704.8028,158580.5946,159829.9387,185975.0034,232746.4554,152275.3747
12/1/2010,214134.4862,297545.5671,139524.6995,260637.3803,240764.5506,134452.0959,153789.4165,97353.59175,225274.3499,209764.529,293538.439,156428.3619,361847.6702,128718.5006,120582.7628,147209.1014,245959.9124,421258.4427,300215.2818,114591.67,213868.791,143389.4483,134862.9091,142082.7636,250210.597,165940.3733,153475.9468,124894.9952,196451.3738,213173.6321,118195.6454,209409.7565,249777.0286,108569.7583,105875.2395,125056.8665,149780.8726,114677.3186,112184.2165,197942.5192,166893.053,99860.84677,115880.9681,143731.5384,177220.3455,109515.4668,157726.1985,159985.1161,185150.2517,231138.4529,151807.9216
1/1/2011,213524.6997,296502.0306,138193.1418,259896.6631,240415.7252,134013.2806,153106.4648,96524.08504,224480.7915,208944.9134,292050.191,154822.7139,360828.298,127485.9705,119892.1945,145326.0869,244007.2558,422047.8233,299492.9028,114144.7351,213133.1043,142171.9744,134259.6084,141226.5976,248363.1866,164313.0493,152457.0214,124643.4389,194613.7955,211554.6331,117907.3773,209363.9689,248438.3839,108217.9412,105370.9847,124304.2937,148118.1267,114007.0708,111752.8252,197737.0041,166337.2764,99653.50767,115448.2185,143678.2636,176911.1031,109473.7019,156983.4403,160022.0679,184134.2506,229736.8873,150992.6972
2/1/2011,212915.0866,295502.27,136930.4971,259328.4171,240006.773,133551.5929,152462.3422,95825.65647,223964.6112,208704.9582,290645.5389,153561.5953,360477.321,126455.9011,119292.7801,143548.933,242466.4426,421923.0239,298456.4315,113815.2623,212460.6542,140449.643,133707.995,140233.7466,247223.7229,162616.2472,151465.067,124571.8033,192930.9501,209857.6642,117618.1371,209286.8479,247787.5056,108006.6352,104869.7379,123640.8938,146567.3492,113382.2222,111355.3268,197699.9966,166152.7057,99484.60183,115107.4755,143502.5311,177132.2632,109425.8494,156381.5857,160034.5675,182975.1216,228547.6876,150098.6286
3/1/2011,212208.4912,294029.4839,135640.9327,258978.7703,239309.3944,133097.896,151800.5403,95206.42976,223134.7891,208355.2965,289201.0359,152647.1225,359781.7877,125414.5819,118869.7892,142125.3671,240731.0411,421881.3912,296971.0848,113604.2737,211820.5223,138520.7243,133186.6709,139417.0352,246682.0749,161371.1186,150564.208,124498.0719,191758.5341,207984.3809,117323.3405,209123.7375,246934.7144,107766.7805,104411.0882,122924.0715,145406.2583,112888.8046,111014.0586,197728.6002,166155.6759,99240.87795,114750.4564,143336.2211,177644.7492,109317.996,155922.7662,160189.6163,181943.8392,227208.5246,149284.3643
4/1/2011,211538.2091,292461.8512,134393.2783,258508.8354,238435.2905,132658.8776,151088.5784,94630.76368,222035.3727,207936.1798,287516.476,151560.2196,359661.2344,124225.6118,118532.0786,140524.669,238778.9058,420362.7689,295653.7725,113397.7182,211148.001,136568.7594,132801.6675,138646.9861,246120.222,160090.8504,149617.9282,124126.7919,190658.6959,206045.4313,117013.1636,209135.0288,245849.1844,107497.2937,104069.9695,122187.3184,144043.2104,112379.7383,110735.6854,197670.1095,165600.1865,99040.11491,114358.6176,143074.1391,177648.0521,109143.0434,155432.3784,160496.9254,181326.208,225796.2011,148765.8788
5/1/2011,210925.0368,290106.653,133147.189,258004.9842,237796.5656,132311.196,150392.9596,94113.17877,220412.2798,207051.845,285606.0977,150732.7359,359495.9575,122771.5669,118274.546,138975.928,235971.2388,418514.2202,294525.9009,113112.2307,210258.7915,135137.8764,132404.8023,137945.1971,245126.9259,158835.9972,148722.8735,123850.8026,189812.8781,204306.0607,116712.8489,208903.8003,244469.1097,107191.5055,103797.7314,121456.1165,142818.2768,111879.0267,110472.4565,197407.3333,164682.6553,98870.51509,114097.1496,142886.5277,177390.8018,109020.6136,154865.2373,160559.9026,180991.6146,224139.4372,148389.3809
6/1/2011,210385.9468,288211.0719,132020.8124,257254.1164,237575.5843,131956.8515,149757.4984,93606.00175,219000.3437,206172.9442,283557.1658,149680.0398,359380.3758,121341.3038,118001.779,137308.0811,233452.5082,416156.4453,293752.3357,112860.8476,209446.1974,133564.4123,132056.9914,137266.6119,244043.8134,157555.1419,147914.6092,123655.2872,188809.5176,203007.7717,116467.9627,208696.8983,243485,106922.1049,103547.9506,120841.0875,141895.1673,111391.5018,110235.262,196821.8174,163534.0214,98870.52929,113928.5101,142856.4002,177181.7937,108857.0152,154141.1562,160215.8854,180791.7018,222609.5036,148188.7889
7/1/2011,209840.0813,286560.4195,130982.814,256519.5402,237597.6544,131760.1936,149200.082,93243.15489,217484.1603,205035.3476,281370.4024,149035.5303,359612.5023,120136.705,117702.1929,136171.4518,231091.7366,414297.1632,292995.0855,112699.124,208663.9722,132412.6003,131707.3939,136739.8239,242816.851,156418.9563,147102.4061,123662.1654,187966.9991,201965.7806,116297.1142,208461.1802,242240.2205,106814.0022,103316.8173,120342.5562,141605.8154,111044.9332,110106.368,196334.8717,162738.3456,98873.41838,113789.3538,142904.8875,177113.6769,108855.1789,153418.1687,159776.8152,180474.4559,221427.5888,148055.8679
8/1/2011,209356.8475,284759.9765,130166.1371,255802.1603,237681.8524,131644.5054,148634.6405,93071.14269,216163.2503,204119.4649,279411.2901,148136.5975,359264.5613,119288.5239,117397.2203,135457.9857,229267.0792,412288.682,292207.4631,112648.3412,208185.0674,130840.5798,131404.0031,136268.3424,241509.4231,155558.0837,146478.752,123718.1716,187452.9972,201006.8597,116192.051,208235.9585,240736.0261,106831.9148,103118.0909,119837.1824,141419.7938,110785.4442,110141.7155,196122.307,162186.7995,98924.92511,113571.4125,143003.2773,176956.9239,108800.8063,152817.8189,159636.7795,180379.6691,220410.2218,147964.7656
9/1/2011,208774.5109,282610.8037,129552.2275,255147.3629,237593.2327,131603.1056,148134.5018,93022.58467,214758.353,203279.1071,277698.8362,147268.0103,359058.9715,118723.0414,117052.6832,135015.8914,227397.8832,410433.2284,290985.509,112645.6955,207918.2588,129860.1106,131113.502,135798.7637,239955.8903,154793.4075,145981.7884,123684.7197,186737.487,200185.0812,116153.6156,207985.1421,238904.5954,106942.4722,102924.7908,119412.7002,141183.8472,110515.1583,110225.936,196240.7419,161817.8119,98940.27135,113238.3611,142982.004,176619.424,108725.7525,152387.1751,159698.8198,180382.2129,219152.2957,147810.0998
10/1/2011,208154.6077,280316.2152,129200.2896,254495.372,237519.5243,131492.116,147567.6085,92971.50348,213346.4971,202796.6602,276166.3764,145819.5922,358374.5318,118291.0982,116696.1441,134835.7147,225648.3731,409341.9349,289382.0945,112687.8184,207770.2816,129101.0737,130784.3309,135317.2477,238737.0574,154059.2136,145498.1597,123732.6346,186013.2994,199250.5936,116131.7532,207808.9409,236963.9473,106851.9181,102717.7398,118916.3196,141030.7673,110190.5436,110260.4963,196224.4213,161436.7249,98965.53255,112837.977,143013.3175,176156.3768,108479.4614,152033.7787,159900.5378,180529.55,217620.3241,147710.7717
11/1/2011,207624.9712,279183.2083,129020.3913,253785.6378,237454.0691,131284.659,147003.5105,92818.17977,211596.1459,202167.9865,274541.9633,144635.4843,357997.0688,117927.4894,116243.9943,134673.3996,224057.3288,407950.5329,287735.6037,112702.7291,207743.6988,128584.0254,130472.6319,134866.7745,237892.5716,153254.6904,145077.2339,123759.692,185247.8316,198187.2804,116165.3868,207989.7367,235340.5827,106676.9598,102615.2917,118485.5845,140932.1432,109847.5094,110191.9903,196310.1911,161036.5615,98999.06329,112482.3498,143101.6384,175664.3292,108286.7064,151680.1461,160069.5883,180629.1715,216303.0726,147574.5809
12/1/2011,207366.3346,278444.7829,128938.39,253185.4711,237579.936,131042.3381,146460.2391,92624.75154,209952.3804,201507.3368,272856.0451,143176.3632,357177.1305,117329.1664,115865.4754,135169.228,222751.0334,407827.6948,286491.417,112672.174,207791.5605,128080.5352,130185.0689,134640.8447,237213.2576,152425.7283,144543.766,123710.7239,185085.6374,197039.7571,116230.0623,208201.23,233838.7019,106452.2713,102553.832,118006.2465,140893.4622,109543.473,110048.1967,196481.5345,160647.5421,99021.92114,112206.131,143254.2256,175134.2519,108160.5831,151335.6706,160194.7693,180706.6016,214943.8532,147309.5526
1/1/2012,207298.2068,278064.1368,128966.8662,252657.4025,238197.868,130931.3752,146039.0266,92476.5547,208828.1338,200733.0357,271501.3542,142218.8537,357253.9711,116821.4707,115724.5067,135681.6767,221839.6539,408070.4482,285479.532,112651.2771,208055.8066,127863.5372,130046.8935,134612.1448,236435.9232,151769.3932,144164.3305,123434.2818,185067.1859,196236.7734,116248.2677,208334.6084,232623.1177,106322.6318,102537.0702,117655.2889,140802.7137,109188.0801,109805.6182,197089.864,160339.3821,99008.33948,112075.4451,143412.0774,174541.5318,108079.0062,151036.2616,160369.8763,180822.3834,213890.0348,147076.9878
2/1/2012,207501.1843,277510.9408,129088.0527,252447.7595,238858.337,131083.8399,145858.6042,92557.50426,208119.7522,200300.7904,270966.8975,141292.0346,357509.3783,116432.1491,115786.5564,136519.6812,220974.1538,408789.1292,284714.6496,112796.0573,208434.0583,127740.7565,130099.6237,134906.6944,236013.8157,151561.2842,143902.8993,123151.0143,185229.8239,195941.257,116334.0398,208685.4749,231808.8163,106283.1574,102620.5545,117490.2532,141142.6108,108959.5604,109770.0476,197835.6202,160221.0803,99148.93161,112054.7793,143633.7854,174067.0594,108027.7523,150970.1189,160736.7444,180984.2613,212888.685,147118.053
3/1/2012,208122.4611,276889.192,129281.9039,252638.8929,239618.7052,131355.6063,145937.4086,92826.99366,207775.9722,200237.8405,271512.4015,140763.4254,357792.6944,116548.8247,116111.8201,137297.6549,220067.507,408705.7164,284175.5355,113025.2135,208882.7659,127419.6255,130430.1899,135307.2141,236041.6053,151913.8649,143852.8637,123117.274,185748.2748,196125.729,116706.5064,209450.0437,231672.2124,106298.6014,102921.5052,117546.4339,141842.1952,108958.9304,109950.34,198830.4797,160297.7084,99322.74943,112267.2643,144175.4983,173761.7871,107890.8197,151288.9079,161442.47,181547.3655,212015.0201,147266.7471
4/1/2012,209078.5097,276464.6208,129643.2023,253037.7701,240428.1744,131628.985,146243.2015,93359.32013,207548.2443,200609.8183,272330.7794,140311.7256,357783.4838,116870.7047,116609.3306,138764.2768,219020.0686,407716.199,284076.8817,113308.5341,209231.3391,126979.4847,130886.0583,135757.248,236788.5965,152553.2058,144022.1619,123348.1492,186735.8821,196469.1888,117318.7288,210553.0273,231770.9765,106341.9339,103414.4182,117839.9863,142930.4578,109159.4092,110286.0321,199821.6717,160439.4499,99329.34308,112609.2969,144966.6377,173937.3236,107828.2507,151759.9751,162231.5805,182261.54,210760.7589,147317.6567
5/1/2012,210128.1716,276657.8134,130110.9474,253535.3185,241501.7093,131934.134,146603.1213,94068.58736,207582.0337,201070.622,273020.1649,139995.9833,358447.4393,117347.0734,117503.6978,140862.8453,218142.9022,407091.9383,284544.8226,113690.827,209778.3397,126985.086,131269.6422,136178.1329,237537.5682,153350.2343,144389.4307,123673.1666,188094.5193,196792.5291,118104.4736,211448.8656,231654.1762,106525.2893,103983.5022,118345.138,144112.7197,109421.1297,110561.3182,201023.2293,160634.5852,99644.04641,113114.5562,,174278.6754,108108.7317,152209.6441,163315.4057,183178.5301,209719.5092,147667.2331
6/1/2012,211148.3838,277751.2261,130744.7541,253899.9988,242899.097,132364.1142,146887.189,94878.63289,207689.9025,201642.9248,273046.412,140018.0114,360163.2976,117931.8108,118782.0166,143380.017,217747.5779,407034.3753,285466.4632,114203.0205,210736.5927,128070.6766,131612.6052,136511.4324,238323.936,154374.8339,144811.9356,124058.7821,189552.9983,197270.4869,118632.2097,212083.7721,231280.9666,106790.262,104419.0762,118900.0514,145390.4554,109578.903,110821.7645,202264.5509,160829.8021,100025.004,113773.8999,147786.4593,174760.4711,108552.9466,152391.1628,164795.6403,184198.088,209232.4918,148387.6275
7/1/2012,212042.694,279336.8723,131380.4977,254238.5397,244159.7267,132851.4338,147132.9338,95681.96229,207865.2065,202171.5535,272936.351,140259.0904,362773.3733,118565.7485,120128.3951,146123.749,217692.3386,408488.0224,286587.3673,114804.3098,212153.1693,129680.9341,131983.5294,136735.3882,238817.4022,155686.3352,145138.7809,124490.1978,190955.0342,197869.223,119153.8997,212548.4817,230801.6148,107162.7313,104719.5039,119441.043,146672.3156,109730.4404,111102.6229,203430.0882,161053.0436,100784.5317,114474.792,149457.4017,175062.1565,109036.5448,152466.6345,166493.4421,185101.8476,209375.263,149097.5567
8/1/2012,212844.13,281844.1085,131945.8074,254250.091,245292.3846,133215.3078,147165.3258,96273.13348,207788.217,202298.0786,272326.9791,140389.2638,366006.3639,118960.0294,121129.9881,148845.199,217907.3261,410705.399,287547.7832,115187.1089,213897.689,131500.3592,132180.7867,136800.769,239207.0887,157103.1187,145294.8667,125003.0371,192250.9594,198630.6741,119581.8069,213069.9256,230234.7362,107376.8685,104674.7318,119761.3877,147931.9779,109720.2544,111343.4474,204260.8202,161086.2812,101219.0254,114968.9638,150922.7303,174872.5192,108863.0715,152343.9722,168384.3512,185793.3229,209316.8824,149331.7055
9/1/2012,213615.0721,285230.091,132547.1945,254277.3863,246904.1298,133527.2832,147211.6781,96967.26908,207564.3623,202363.6216,272043.4416,140444.6504,370324.0941,119325.066,122059.2081,151728.5006,218532.3775,413506.1489,288276.7632,115546.1027,215903.2228,133338.0833,132399.8885,136928.9827,239870.9682,158595.5883,145469.7177,125541.6961,193639.5275,199514.5517,119988.7546,213605.1037,229567.7867,107555.6012,104531.7959,120094.1224,149320.4266,109779.9267,111594.3463,205165.5884,161157.9929,101763.3662,115220.385,152049.1798,174744.5618,108687.0759,152222.8345,170339.6577,186343.0165,209026.8653,149359.7286
10/1/2012,214450.6495,289551.1279,133292.8115,254114.259,248032.042,133838.2104,147198.5775,97695.10974,207511.9396,202362.0674,271840.7405,140267.7905,375141.474,119596.2195,122884.9351,154350.033,219513.0991,416148.4268,288939.4284,115726.0488,217881.5,135248.146,132476.6864,137111.7588,240614.6407,160132.9923,145689.0007,126088.9112,195059.286,200791.0429,120024.2215,213955.6284,228930.1999,107664.5169,104361.146,120175.8319,150706.6252,109837.1163,111862.7501,205959.0405,161256.9626,102148.3297,115308.6807,152664.5372,174490.9632,108294.5146,152045.0947,172552.8208,187074.3275,208548.8006,149390.505
11/1/2012,215256.2556,294282.6374,134348.6748,254098.9211,249216.3847,134197.0627,147200.3647,98399.37886,207921.4954,202501.6763,272110.121,139957.2029,380036.6044,120038.4874,123767.7751,156722.8679,220956.9753,418962.1166,289866.8025,115926.2312,219730.9058,137448.6034,132595.601,137252.6642,241729.0186,161518.255,145800.2575,126440.1934,196775.7483,202262.2297,119937.1886,214037.9184,228688.4728,107993.7477,104274.7592,120145.7447,152020.3818,109938.5436,111994.1692,206829.8995,161672.539,102383.133,115402.7923,152920.0308,174584.7225,108334.486,151914.401,174672.9187,188173.5354,208648.8088,149397.2429
12/1/2012,215841.4018,299318.5645,135755.8886,254072.9472,249526.5881,134557.2394,147137.6382,99028.4493,208127.0762,202622.9272,272429.603,139646.0696,384599.9574,120467.838,124370.0447,158647.2266,222572.0583,420975.4637,291313.7524,116132.9576,221364.5872,139484.276,132489.0878,137338.4784,242679.674,162778.7613,145866.0956,126638.693,198556.5353,203796.2291,120224.8753,214077.8053,228756.64,108441.8404,104347.5871,120081.6107,153198.8443,110001.2944,112049.6432,207381.273,162201.2902,102581.3309,115534.6338,153196.1632,174538.4119,108688.6706,151827.8267,176820.031,189421.0766,208951.302,149416.3025
1/1/2013,216568.0578,304088.8559,137365.2965,254479.8324,249456.1161,135060.0635,147084.4383,99654.74063,208181.2101,202812.9361,272987.1445,139677.7709,388466.3116,120998.6398,124656.6701,160424.5099,224536.5286,422851.7042,293151.0176,116400.6677,223029.556,141781.6912,132361.2333,137438.7554,243944.5345,163948.1367,146019.5043,126748.3093,200528.8076,205453.4639,120888.5252,214470.1401,229291.6977,108927.9119,104365.0529,120063.3323,154327.0131,110127.6873,111996.5445,208125.4263,162437.0479,102666.8959,115705.4798,153720.1469,174415.1603,109130.0931,151822.0187,179093.0652,190424.2372,209324.0199,149670.3655
2/1/2013,217460.0259,308310.3531,139008.3084,255156.5445,248954.6073,135699.0439,147193.9524,100381.2354,208379.7001,203399.6166,273530.5384,140199.6604,391937.5701,121691.9404,124816.0313,162103.5173,226492.6218,424389.3194,295178.0897,116717.8945,224590.2271,144119.61,132459.0036,137705.4458,245233.9508,165105.6948,146406.3087,127035.3741,202270.3811,207242.5088,121462.5505,215271.256,230004.5747,109080.0327,104372.4259,120142.3354,155556.9734,110339.4953,112022.9086,208838.6496,162271.9482,102334.187,115790.4586,154400.5053,174441.0608,109124.6573,151842.9748,180906.0466,191016.8528,209388.862,149633.5968
3/1/2013,218387.317,311936.6456,140684.9585,255953.4651,248306.4397,136456.3143,147429.1987,101332.5369,209238.7593,203808.1723,273955.4478,140980.7184,394033.3951,122742.3008,125052.1978,164010.7933,228281.2404,426386.1692,296510.9141,117054.3751,225820.4195,146862.1949,132910.3245,138121.0116,246525.1299,166263.6537,146897.7223,127423.917,203979.9506,209013.935,121916.2092,216249.6607,230555.47,109168.1546,104285.8311,120255.134,156900.3236,110748.6657,112033.3368,209535.8399,162103.3855,101996.3487,115751.1744,155168.5619,174433.0167,108669.9312,152073.5047,182371.2173,191320.6804,209779.0181,149822.68
4/1/2013,219141.4691,316205.4325,142411.8395,256705.9432,248396.9895,137175.2396,147782.5972,102469.1497,210493.3691,204450.7932,274445.7512,142054.2652,396101.3552,124061.6691,125515.8348,166321.163,229928.9959,427960.7486,297727.5447,117340.2403,226910.8465,150100.826,133610.6364,138619.1874,247812.5467,167315.4551,147428.3278,127888.9824,205809.2943,210713.8307,122380.9635,217110.9778,230986.674,109279.3763,104277.787,120540.3686,158396.7998,111323.3308,112154.8099,210110.7918,162169.4738,101524.6837,115736.8382,155873.4874,175056.8743,108250.1828,152504.78,183197.4151,191980.767,210403.6359,150273.3741
5/1/2013,219956.8909,322036.6566,144359.6023,257558.0136,249017.7148,137995.7741,148302.8162,103835.3378,211865.907,205119.0953,275289.8552,142974.2496,399007.1865,125704.6245,126174.3399,169036.9476,231811.1467,430305.5811,299094.1785,117545.3323,228161.4157,154138.641,134416.3087,139182.7722,249430.27,168521.4089,148010.5548,128282.7214,208001.7313,212644.0305,123033.6006,217871.8728,231420.0155,109470.4921,104509.8307,120943.6734,160128.2643,112071.3866,112453.8261,210576.6119,162584.4327,101262.669,115865.6856,156626.8285,175862.6822,107919.2919,153143.0143,184427.4983,192964.2525,210850.5295,151186.7949
6/1/2013,221046.6552,329092.9506,146268.2527,258741.7826,250306.0727,138974.8885,148949.5836,105299.0925,213220.9767,206143.8587,276292.7237,144102.6677,403469.9714,127379.3755,126747.3937,171887.7188,233866.3708,433139.9445,301143.437,117692.492,229838.5093,158924.7364,135069.5734,139773.6454,251157.9198,169861.5297,148632.7302,128711.5476,210342.2714,214860.1523,123585.0794,218580.8924,232017.663,109704.7911,104980.3585,121505.6326,161885.6483,112737.7009,112904.1039,210988.4157,162988.4781,101069.8813,116207.0335,157272.9483,177075.5081,107938.888,153681.4488,185789.5036,194080.4045,211585.5646,152304.5702
7/1/2013,222091.627,336161.4322,148101.6895,259921.3412,251630.0816,139914.5447,149611.81,106711.3359,214375.7451,206958.9384,277423.8448,145023.2511,408377.3273,129008.1846,127133.6168,174626.6152,235813.5621,436774.1905,303299.1936,117714.9585,231779.923,163692.7281,135512.2075,140280.822,252595.0365,171356.5632,149165.5137,129162.4865,212549.1382,217052.4149,124017.239,219053.1494,232656.6682,109868.5015,105450.3401,122122.5219,163520.238,113261.6307,113424.3236,210975.1598,163055.8369,100762.808,116510.8535,157794.4537,177965.3414,107895.0004,153840.1766,187159.4751,194933.6285,212201.8641,153047.99
8/1/2013,223089.8203,342922.2674,149852.1552,260980.6375,252882.9538,140825.5071,150242.8377,108278.082,215387.6307,207795.8627,278750.3873,146233.8768,413167.2087,130533.4784,127485.2511,177224.679,237535.492,440781.7842,305232.5513,117821.4184,233795.2162,167953.0321,135871.4668,140802.6356,253566.134,173033.5568,149804.4374,129781.7232,214570.9247,219199.6085,124647.4491,219508.2594,233195.2203,110258.4925,105979.9425,122941.938,164962.3532,113738.0829,113986.174,210946.6529,163092.251,100865.499,116896.205,158392.7203,178666.0127,108242.0243,153895.5549,188651.537,195798.552,213344.5516,153919.2214
9/1/2013,223904.338,349547.8136,151553.3151,261746.5285,254326.8936,141536.5255,150750.9703,109665.6426,216291.8507,208684.4365,280303.2926,147335.2374,418734.8766,131843.4071,127778.0182,179594.8771,239220.9995,445669.0187,306979.0047,117982.8608,235736.1221,171774.957,136194.475,141257.6453,254469.4515,174647.3111,150382.37,130304.4298,216377.8499,221226.5106,125071.1443,220060.3845,233636.4595,110510.1378,106264.4621,123652.9639,166301.7057,114125.1322,114439.6524,211116.882,162988.8068,101201.4332,117189.4034,158936.769,179195.588,108322.7771,153826.0275,190097.1015,196721.0239,214282.3475,154624.6289
10/1/2013,224742.7905,356091.5615,153349.3796,262559.5004,255190.5097,142347.2442,151267.5547,110991.7273,217190.404,209720.3219,281844.974,148741.7347,424849.5989,133185.1139,128256.1829,181710.4227,240974.5089,450869.06,308785.1562,118288.9685,237587.8568,175274.3691,136659.9555,141829.4622,255545.1306,176254.0656,150969.0878,130850.3361,218071.3933,223281.0384,125536.2702,220615.2717,234086.1233,111026.6847,106567.8757,124340.586,167638.924,114502.7957,114823.0708,211604.3576,163001.9282,101938.0409,117607.3964,159733.969,179571.7829,108683.5631,154041.517,191841.342,197745.4155,215837.7953,155229.1022
11/1/2013,225298.9816,361580.4901,154935.7339,263233.1604,255576.5319,143089.8557,151528.1772,111813.2234,218021.5735,210370.5499,282718.3328,149958.0103,430138.6557,134257.1821,128555.55,183306.3952,242610.2605,454939.1636,310561.669,118363.92,239191.4487,178340.8238,136986.2593,142174.3451,256778.1752,177479.0678,151087.6488,131098.6621,219396.0972,225044.0852,125821.5172,220449.9826,234511.1763,111508.3937,106617.649,124582.5766,168570.4678,114580.0379,114910.1,211853.1651,162829.7106,102236.1253,117897.5911,160213.3681,179782.7618,108828.4853,154196.2084,193119.5743,198582.186,217507.9484,155437.7482
12/1/2013,225721.3245,366001.915,156554.2484,263688.1603,255047.7611,143922.9551,151760.7988,112514.5234,218540.1044,210846.5808,283386.5049,151106.4586,433910.5678,135429.5881,128942.5823,184457.0332,244304.0596,457935.2311,312409.5645,118243.3505,240664.0692,180470.1487,137442.0744,142532.2141,258126.3659,178619.7847,151277.7548,131406.2876,220333.8839,226791.0003,126088.7821,219990.2822,234962.49,112006.1856,106745.7334,124615.7071,169279.3702,114655.017,114964.2053,211893.8111,162755.039,102085.5614,118097.9497,160449.6085,179780.0296,109061.3731,154406.4327,194108.2647,199464.5196,218826.3555,155144.3625
